ID,Age,Gender,LicenceCountry,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
B68084361,76,F,UK,24,0,0,1200,5,Garage,7,204.58
A42517144,68,F,UK,10,0,1,1200,4,Garage,2,199.71
A99577802,36,M,UK,16,0,0,1200,6,Garage,7,201.79
B60592289,42,F,UK,24,8,2,1600,5,Garage,2,243.94
A21261085,74,F,UK,31,0,1,1200,4,Drive,12,225.44
A20475668,77,M,UK,6,0,0,1400,5,Garage,11,201.56
B67955462,45,F,UK,24,0,2,1200,6,Drive,1,226.02
A97016708,22,F,UK,2,0,2,1600,6,Garage,11,201.85
A7161411,32,M,UK,1,0,0,1200,6,Garage,1,173.87
B24355585,28,F,UK,4,0,0,1400,3,Garage,15,182.62
A76177760,56,M,UK,26,0,4,1400,4,Road,1,259.77
B49156175,36,F,UK,3,8,4,1400,7,Garage,4,251.49
B13463139,59,M,UK,33,0,0,1200,5,Drive,10,219.5
A74346722,25,F,UK,4,0,4,1200,2,Road,13,233.93
B85689792,79,F,UK,53,0,2,1200,5,Garage,8,232.03
B85383435,72,F,UK,27,0,3,1200,6,Garage,1,232.72
A56008351,34,M,UK,11,0,0,1200,4,Garage,2,188.93
A7089609,58,F,UK,21,0,1,1200,4,Garage,9,209.97
A10181454,73,F,UK,49,0,3,1600,4,Garage,2,234.43
A34883718,49,F,UK,5,8,4,1400,6,Garage,8,259.19
B52778021,60,M,UK,3,0,2,1600,4,Garage,11,211.72
A28878836,76,M,UK,37,4,1,1400,2,Garage,10,226.33
B84308927,37,F,UK,9,0,1,1200,4,Garage,17,206
B71659531,71,M,UK,19,0,2,1600,3,Garage,2,216.79
A88551341,39,F,UK,8,0,3,1400,7,Garage,1,220.91
A69161744,73,M,UK,43,0,4,1400,5,Drive,2,257.69
A40302056,35,F,UK,15,0,3,1200,2,Garage,2,208.4
A75990940,80,F,UK,59,0,0,2200,6,Garage,1,212.85
A66090411,79,F,UK,49,0,3,1400,7,Garage,6,245.06
A73084711,26,F,UK,1,0,4,1600,4,Garage,2,205.04
B11090686,33,M,UK,8,0,3,1200,5,Garage,16,230.32
A51429618,32,M,UK,11,0,4,2000,5,Garage,2,233.97
A75453204,28,F,UK,6,0,3,1400,5,Garage,2,212.27
B76125431,29,F,UK,7,0,4,1200,6,Road,10,251.85
B16052903,70,M,UK,7,0,0,1200,5,Garage,1,193.26
A81234953,31,F,UK,5,4,2,1200,2,Drive,4,211.57
B72475335,55,M,UK,16,0,2,1200,3,Road,5,234.34
A8070063,68,M,UK,50,0,4,1400,6,Road,5,275.16
A99029170,25,F,UK,6,0,2,1400,2,Garage,6,192.35
A52579191,63,M,UK,36,0,0,1600,6,Garage,1,209.39
A26755421,39,M,UK,21,0,2,1200,6,Garage,14,230.21
A69334399,70,M,UK,39,0,0,1400,5,Garage,1,207.78
B72030167,60,M,UK,41,0,1,1400,5,Garage,1,216.94
B54211752,60,M,UK,36,0,3,1200,4,Road,4,254.56
A34868017,73,F,UK,20,0,4,1600,7,Garage,13,253.52
B89745580,36,M,UK,8,0,0,1600,5,Road,10,217.65
A27159617,69,M,UK,38,0,4,1200,6,Road,16,281.11
A52980749,68,F,UK,19,4,1,1200,4,Garage,2,218.18
A84529677,55,F,UK,27,0,1,1200,2,Garage,2,196.72
A92110830,66,F,UK,11,0,4,1200,3,Garage,14,236
B89660438,65,F,UK,19,0,3,1400,6,Garage,19,244.26
B20923754,18,M,UK,1,0,0,1200,5,Garage,10,174.03
B28425090,67,F,UK,26,0,0,1200,4,Garage,1,196.44
B74964991,72,F,UK,47,0,4,1600,7,Garage,1,250.65
B64722453,79,M,UK,4,0,2,1400,6,Garage,9,219.36
A50655955,51,F,UK,28,0,2,1600,6,Drive,6,233.69
A59224208,55,M,UK,24,0,1,1200,4,Road,2,229.02
A61756054,51,M,UK,4,0,4,1600,7,Garage,2,232.98
A65244588,77,M,UK,37,0,0,1200,2,Road,11,223.13
A27187116,45,F,UK,25,0,1,1200,6,Road,2,229.14
B61926655,36,M,UK,10,8,3,1200,2,Drive,1,243.25
A36022258,20,M,UK,3,0,1,1400,7,Garage,6,195.72
A23338933,52,F,UK,1,0,0,1200,6,Road,13,203.35
A55126726,22,M,UK,2,0,0,1200,4,Drive,6,183.01
A49660172,19,M,UK,2,0,0,1400,5,Drive,4,183.98
B99768637,68,M,UK,13,0,3,1200,3,Garage,2,221.97
B97145060,77,F,UK,20,0,3,1200,6,Garage,3,232.46
B51514671,64,F,UK,44,0,0,1600,4,Garage,13,211.32
B81082749,58,F,UK,34,8,3,1600,7,Garage,2,263.8
B49726064,44,M,UK,9,0,2,1200,6,Garage,4,216.39
B10168449,48,M,UK,7,0,4,1800,7,Garage,1,236.76
B18222479,21,M,UK,4,0,2,1400,4,Garage,2,197.75
B90580519,63,F,UK,46,4,0,1400,4,Garage,6,218.61
B10074816,58,F,UK,30,0,0,1200,6,Garage,14,212.23
A98040741,54,F,UK,18,0,1,1600,5,Garage,2,206.98
A25617878,41,M,UK,23,0,0,1200,2,Drive,1,194.28
A38992940,50,M,UK,11,0,0,1400,3,Road,1,208.15
A73247392,45,M,UK,1,0,4,1200,4,Garage,9,217.59
B48951083,60,F,UK,38,0,4,1600,5,Garage,18,256.6
B31964889,61,F,UK,11,8,2,1400,5,Garage,11,247.22
A61673158,54,F,UK,5,0,3,1400,6,Garage,15,228.9
A85012137,46,F,UK,9,0,4,1400,2,Garage,1,216.47
A85243219,22,F,UK,1,8,4,1200,6,Road,3,255.14
A96857175,25,M,UK,1,0,3,1400,6,Garage,1,202.66
A29655910,39,M,UK,20,0,4,1200,3,Garage,5,233.37
B79974005,33,F,UK,9,0,0,2200,4,Garage,1,185.31
A51208153,69,F,UK,29,0,2,1600,4,Garage,8,224.58
A18628790,43,F,UK,8,0,3,1200,5,Garage,2,217.23
A70761432,43,M,UK,8,0,1,1800,5,Garage,3,204.06
B90761983,70,F,UK,24,0,3,1400,5,Garage,20,245.09
B14271240,19,M,UK,1,0,3,1200,5,Road,2,218.07
A10556295,40,M,UK,22,0,4,1400,2,Garage,1,226.5
B43159988,39,M,UK,2,0,0,1200,4,Garage,1,175.59
A74070475,49,F,UK,11,0,3,1600,3,Drive,4,225.05
B96333103,23,F,UK,5,0,4,1200,6,Garage,7,224.9
A99435413,51,M,UK,11,0,4,1200,6,Drive,6,248.78
A23303401,76,F,UK,35,0,3,1400,6,Drive,19,258.4
A7936727,56,M,UK,24,0,4,1400,5,Garage,6,246.11
A32450346,29,F,UK,10,4,3,1200,3,Garage,2,222.39
B26178030,37,F,UK,16,0,3,1400,4,Garage,6,222.57
A84117805,73,F,UK,35,0,3,1800,4,Garage,3,233.13
B32966346,24,F,UK,2,0,0,1600,3,Garage,16,177.31
B95631623,32,M,UK,5,0,3,1200,6,Garage,17,229.54
B23406408,20,F,UK,3,4,3,1400,4,Garage,3,215.19
B83462426,59,F,UK,19,0,4,1400,4,Garage,1,233.68
A46812814,44,F,UK,10,0,2,1200,2,Road,1,216.19
B40740754,47,M,UK,1,0,3,1200,2,Road,5,215.49
A86303281,75,M,UK,53,0,3,1200,6,Garage,19,256.84
A14614407,40,F,UK,20,8,4,1200,2,Garage,1,247.64
B28639692,58,M,UK,41,4,1,1200,3,Road,5,245.62
B34431613,35,M,UK,10,0,1,1200,6,Garage,9,209.4
A35080289,45,M,UK,13,0,0,1200,3,Road,1,207.87
A70790202,63,F,UK,16,0,2,1200,6,Drive,5,228.67
A31033373,62,F,UK,45,0,2,1200,5,Drive,12,239.98
A16080716,72,M,UK,27,0,4,1200,6,Road,1,266.72
B65806266,58,F,UK,29,0,2,1600,5,Road,5,243.77
B92149608,42,M,UK,7,0,4,1400,3,Garage,6,227.14
B34247422,21,F,UK,4,8,1,1800,4,Garage,2,211.67
A11690475,30,F,UK,3,0,4,1600,6,Garage,14,229.98
B28563313,22,M,UK,1,0,1,1200,4,Garage,10,182.66
A97276534,30,F,UK,9,0,4,1400,3,Road,5,241.66
B19609013,46,F,UK,27,0,3,1200,6,Garage,1,229.14
B14419987,28,M,UK,1,0,3,1800,5,Garage,4,204.79
B30536702,69,M,UK,2,4,3,1600,3,Road,1,241.09
A96565123,40,F,UK,9,0,1,1400,6,Garage,1,200
B45145520,31,M,UK,14,0,0,1400,4,Garage,1,190.09
B3765580,32,M,UK,5,0,2,1200,3,Garage,9,203.9
B93651278,50,M,UK,26,0,0,1600,4,Garage,3,201.13
B65968674,64,F,UK,5,0,4,1600,6,Garage,14,240.13
B18682908,70,M,UK,43,0,2,1200,4,Garage,17,237.61
A67062743,28,F,UK,2,4,3,1200,2,Garage,3,204.63
A75521020,43,M,UK,11,0,1,1600,4,Road,4,223.85
A59870638,70,M,UK,50,0,4,1200,3,Garage,15,253.38
A54718980,39,F,UK,17,8,3,1800,6,Drive,1,260.81
B80574327,36,M,UK,2,0,3,1400,4,Road,3,227.32
A73775943,18,M,UK,1,4,3,1200,3,Garage,1,203.35
B28211765,55,M,UK,16,4,0,1200,2,Garage,1,199.07
B28301658,64,F,UK,24,8,2,1200,6,Road,7,272.3
A73744237,45,M,UK,22,0,2,1200,4,Drive,3,225.52
A32622006,49,F,UK,8,0,1,1400,6,Garage,3,202.28
B7905003,21,M,UK,3,0,1,1200,2,Garage,3,176.24
A73640818,46,F,UK,9,0,2,1600,4,Garage,1,206.38
B49082507,43,F,UK,7,0,4,1200,3,Garage,3,220.16
A98416487,39,M,UK,22,0,0,1600,3,Road,8,217.97
A81939893,60,M,UK,4,0,0,1600,5,Garage,4,191.39
A12580087,72,F,UK,48,8,0,1200,2,Garage,13,228.94
A43225515,75,F,UK,48,0,1,1400,7,Garage,13,230.08
B8344026,24,F,UK,4,0,0,1400,3,Road,16,202.18
A46623077,55,F,UK,7,0,2,1600,3,Road,3,223.56
B97922472,25,F,UK,3,0,1,1400,6,Drive,1,195.45
A22188899,80,M,UK,58,0,0,1400,4,Garage,4,211.44
A18374368,62,M,UK,19,0,1,1200,4,Road,1,227.31
B13132552,25,M,UK,4,0,0,1200,2,Garage,7,173.13
A21156553,27,M,UK,9,0,0,1200,6,Garage,13,199.69
B45113035,50,M,UK,11,0,4,1200,2,Garage,2,222.77
B50067947,35,M,UK,13,0,0,1400,3,Garage,3,188.23
B62507887,34,F,UK,13,0,1,1200,4,Garage,1,195.46
A73673445,79,M,UK,39,0,1,1200,5,Garage,1,217.97
B21448767,37,M,UK,10,0,0,1400,6,Garage,1,194.22
A66150341,30,M,UK,8,0,0,1200,6,Garage,10,197.19
B26883804,74,M,UK,4,0,4,1400,2,Road,12,246.59
B15240020,33,F,UK,12,0,2,1200,4,0,6,208.59
B39590017,45,M,UK,14,0,4,1400,4,Road,1,253.07
A48411030,57,F,UK,25,0,1,1200,3,Road,1,220.99
A67643256,32,M,UK,11,0,2,1200,5,Garage,4,213.02
A51463754,20,F,UK,3,0,1,1200,2,Road,9,196.65
B5589053,36,M,UK,11,0,3,1400,5,Garage,19,236.73
A91642251,47,F,UK,8,0,1,1600,4,Garage,2,196.41
B82979620,66,F,UK,3,0,4,2000,4,Garage,3,223.19
B55479123,52,F,UK,32,0,2,1200,3,Garage,17,225.03
A62329973,61,F,UK,24,8,0,1200,4,Garage,9,228.11
A52216675,24,M,UK,7,4,4,1400,4,Road,2,256.63
A77855255,28,M,UK,6,0,3,1400,4,Garage,7,217.3
B12372441,73,M,UK,9,0,3,1200,4,Drive,12,239.44
A13184289,71,F,UK,54,0,4,1600,6,Drive,5,260.79
A61018098,38,F,UK,16,0,0,1400,3,Road,4,207.35
B22975429,66,M,UK,4,0,4,1200,5,Road,1,248.32
A97199752,32,M,UK,4,0,4,1600,6,Garage,1,226.4
A96037116,47,F,UK,7,4,4,1800,5,Garage,1,241.44
B64474105,54,M,UK,16,0,1,1200,5,Garage,5,211
A2589726,65,F,UK,32,0,2,1200,4,Garage,2,218.66
A64066833,67,F,UK,18,0,4,1200,5,Garage,11,244.47
A32190298,50,M,UK,5,8,1,1200,3,Road,1,237.74
A37274742,24,M,Ireland,2,0,1,1400,6,Drive,1,195.88
A15738946,39,F,UK,14,0,3,1400,4,Road,15,249.13
B34281358,38,M,UK,10,0,4,1600,4,Road,1,249.69
A73503139,45,M,UK,28,0,3,1400,5,Garage,15,242.79
A85136664,51,F,UK,29,8,4,1400,2,Road,2,274.12
A89616792,54,M,UK,16,0,1,1800,4,Drive,4,217.25
A19019382,56,F,UK,36,0,1,1400,6,Garage,10,220.98
A60444776,40,M,UK,12,8,3,1400,3,Garage,7,248.53
A93114414,27,M,UK,9,0,4,1400,7,Road,2,253.71
A73516999,35,F,UK,7,0,2,1400,3,Garage,1,197.68
A71143448,31,M,UK,2,0,1,1400,3,Road,5,203.89
A7509371,44,M,UK,24,4,3,1200,6,Garage,1,245.17
A22455116,68,F,UK,16,0,2,1600,3,Garage,1,210.27
B46225245,58,M,UK,5,8,1,1400,4,Garage,10,230.73
A36090699,55,F,UK,12,0,4,1200,6,Garage,8,239.68
B60029524,65,F,UK,26,0,0,1200,3,Drive,8,205.96
A15950598,33,M,UK,2,0,2,1800,7,Garage,12,212.54
B6125973,55,F,UK,20,4,1,1400,5,Road,5,243.04
A22079816,56,F,UK,32,0,0,1200,5,Garage,2,200.44
A44398590,63,M,UK,1,0,3,1400,3,Drive,3,210.41
A69612313,40,M,UK,18,0,4,1600,5,Road,1,257.78
B62737276,35,F,UK,15,0,0,1400,4,Garage,3,189.21
B65882732,76,M,UK,34,0,3,1200,6,Road,6,263
A41625339,30,M,UK,10,0,4,1200,3,Road,3,244.13
A61513438,36,M,UK,6,0,2,1400,4,Road,1,224.51
A36341880,73,F,UK,16,0,4,1200,2,Drive,13,241.6
B76595427,78,F,UK,49,0,0,1200,4,Garage,8,208.32
A66908683,69,M,UK,24,0,4,1200,3,Garage,1,236.2
A22634683,74,M,UK,19,0,0,1200,4,Garage,1,198.72
A35058500,44,M,UK,1,0,3,1200,5,Road,3,225.58
B41696810,55,F,UK,15,0,4,1400,4,Garage,1,231.23
A82889901,53,M,UK,15,0,0,1400,3,Garage,1,191.1
B54899630,24,F,UK,6,0,3,1200,5,Road,1,229.47
B92911023,72,F,UK,8,0,4,1400,5,Garage,1,231.33
B67229854,42,M,UK,11,0,4,1400,4,Drive,18,252.19
A98537472,70,F,UK,12,0,4,1200,2,Garage,3,222.96
A29762188,71,F,UK,23,0,3,1400,6,Garage,2,232.9
B57129787,36,F,UK,8,0,3,1400,4,Garage,4,215.21
B95977297,60,F,UK,4,0,3,1200,5,Road,2,234.35
B3794579,18,M,UK,1,0,2,1200,5,Garage,1,186.83
A92719326,29,F,UK,5,0,2,1200,4,Garage,10,203.75
A32611348,61,M,UK,23,0,4,1800,4,Garage,1,240.73
B69962360,69,F,UK,9,4,2,1600,6,Garage,2,229.16
B16406944,69,M,UK,6,0,0,1200,2,Garage,18,193.3
B49304275,61,F,UK,19,0,0,1800,6,Drive,18,222.21
A79919114,57,F,UK,4,0,4,1200,4,Road,7,244.97
A57270177,61,M,UK,20,0,2,1200,5,Garage,11,228.56
B2858724,38,M,UK,14,0,0,1200,6,Road,1,216.35
A89944525,75,M,UK,13,0,0,1200,6,Road,2,222
B41459637,79,F,UK,39,0,2,1400,5,Garage,3,226.34
A33119379,74,M,UK,34,0,3,1200,6,Garage,4,241.18
B68099063,28,M,UK,11,0,4,1200,3,Road,7,247.54
B37648560,39,M,UK,2,0,1,1200,6,Garage,3,192.59
B90356543,40,F,UK,8,0,3,1400,7,Garage,2,221.91
A50476357,73,M,UK,39,0,0,1200,2,Garage,14,205.52
B20362465,68,M,UK,34,0,0,1200,5,Garage,7,210.48
A54932502,40,F,UK,16,4,0,1200,5,Garage,13,214.33
A26863821,20,M,UK,3,0,1,1200,4,Drive,7,196.29
B30527621,52,F,UK,23,0,1,1200,5,Drive,1,214.4
A97174722,32,M,UK,15,0,3,1200,4,Garage,2,220.92
A80729678,49,F,UK,14,0,3,1200,6,Garage,5,227.59
A59641590,25,F,UK,4,0,1,1400,6,Drive,9,204.15
A20104103,36,M,UK,17,0,4,1600,2,Garage,2,225.06
A99563537,43,F,UK,7,0,3,1400,3,Road,12,238.13
B68583617,33,F,UK,3,0,2,1200,2,Garage,1,184.25
A96068255,75,M,UK,34,0,1,1200,6,Road,5,242.09
B96461195,49,M,UK,8,8,2,1200,3,Garage,5,234.54
A82187629,38,M,UK,17,0,4,1200,5,Road,4,257.88
A84405060,75,F,UK,5,0,0,1400,3,Garage,3,182.68
B72040274,35,M,UK,13,0,1,1200,2,Road,5,213.65
A14052252,73,M,UK,53,0,1,1400,3,Drive,15,232.96
B53928246,79,M,UK,24,8,1,1200,3,Garage,2,234.75
A36395339,67,M,UK,25,8,1,1400,3,Drive,5,244.92
A50186468,62,F,UK,15,0,1,1200,6,Road,6,230.82
B99969544,55,F,UK,34,0,2,1600,3,Drive,4,225.01
B30303031,65,F,UK,32,0,3,1600,3,Road,1,245.46
B49517988,71,F,UK,40,0,3,1200,6,Garage,9,242.15
A45482255,59,F,UK,6,0,2,1600,5,Garage,2,208.9
B59016971,46,F,UK,1,0,2,1600,4,Garage,19,203.2
A19110954,22,F,UK,1,8,2,2200,8,Garage,4,222.8
B63580982,61,M,UK,25,0,4,1200,6,Garage,14,255.18
B80216803,41,M,UK,21,0,4,1200,5,Garage,5,240.97
A6904240,67,M,UK,37,8,2,1800,6,Drive,4,267.76
A61546004,33,M,UK,5,0,1,1400,4,Garage,6,196.35
A94357187,50,F,UK,2,0,3,1400,3,Garage,19,214.91
B11549951,62,M,UK,2,0,2,1200,5,Garage,2,203.07
B92258590,78,F,UK,26,0,2,1400,4,Garage,5,221.62
B45575259,40,M,UK,5,0,4,1400,6,Road,1,249.3
B80589861,45,F,UK,4,4,1,1400,4,Garage,1,202.38
A43651300,43,F,UK,4,4,1,1200,2,Garage,10,199.21
A73642562,42,M,UK,11,0,0,1200,2,Garage,6,184.58
A84474329,79,F,UK,43,0,0,1200,5,Drive,11,220.75
A41504822,31,F,UK,9,0,2,1200,5,Garage,3,206.36
A31231787,20,F,UK,1,0,4,1400,3,Road,13,227.24
A90224633,22,M,UK,3,0,4,1200,5,Garage,2,218.03
A66424438,72,M,UK,15,4,0,1200,2,Garage,1,200.7
B66013666,29,M,UK,1,0,1,1200,6,Road,10,210.28
B74164925,61,M,UK,37,0,0,1800,3,Garage,7,205.5
A63965765,64,M,UK,45,0,3,1200,6,Garage,4,242.26
A80689610,52,M,UK,21,4,0,1600,2,Road,3,223.83
B644624,74,M,UK,52,0,4,1600,5,Road,12,279.99
A73163871,22,F,UK,2,0,2,1200,4,Road,2,207.81
A94164070,76,F,UK,20,0,2,1400,7,Garage,3,225.18
A43099044,20,F,UK,1,0,0,1200,6,Garage,2,166.91
A58463942,63,M,UK,25,4,1,1600,7,Road,7,256.66
A27812106,64,M,UK,46,0,2,1400,5,Garage,10,235.58
B90929280,59,F,UK,15,0,1,1600,2,Garage,9,199.62
A68634456,62,F,UK,17,0,1,2200,4,Garage,4,207.85
A35921690,68,F,UK,32,4,2,1400,5,Road,4,257.7
B88330981,65,M,UK,4,0,2,1400,3,Drive,9,216.55
A29367133,70,M,UK,9,8,2,1400,5,Road,2,263.51
A43264609,31,M,UK,7,0,3,1200,4,Garage,11,221.77
A42151542,58,F,UK,35,0,0,1400,3,Road,2,215.4
A9370179,79,F,UK,47,0,2,1400,3,Road,1,239.43
A46596053,58,F,UK,36,0,2,1600,6,Road,7,249.53
B40109957,51,F,UK,1,0,4,1400,2,Garage,6,203.72
B59541963,45,F,UK,27,0,3,1200,3,Garage,5,222.92
B26797156,73,M,UK,17,0,4,1400,3,Garage,14,245.06
A67850331,27,M,UK,4,0,1,1600,3,Garage,5,188.99
B46790085,38,F,UK,10,0,4,1400,6,Road,1,250.43
A15275444,80,M,UK,8,8,3,2000,6,Garage,2,257.85
A55766220,35,F,UK,3,0,3,1200,6,Road,1,229.37
B58513000,24,M,UK,1,0,3,1600,4,Road,5,220.8
B16154122,31,M,UK,11,0,0,1400,5,Road,10,218.34
A9666613,74,F,UK,29,4,3,1200,5,Garage,16,256.41
B595378,61,M,UK,14,0,1,1400,5,Garage,2,209.28
B19521834,48,F,UK,14,0,2,1600,5,Drive,1,221.23
A16337036,72,F,UK,55,0,4,1200,5,Garage,1,245.98
A60285122,31,F,UK,5,0,1,2000,4,Garage,1,189.64
B5834289,55,F,UK,27,0,0,1400,3,Road,5,215.29
A91353724,66,M,UK,11,0,2,1800,6,Garage,2,221.67
B35250117,37,F,UK,13,0,1,1200,2,Garage,19,201.3
A22555910,25,M,UK,4,4,0,1200,6,Road,1,216.32
A26672141,55,F,UK,28,0,2,1200,2,Garage,1,206.21
B64674800,56,F,UK,26,4,1,1200,3,Garage,9,220.9
A90016136,41,M,UK,11,0,3,1600,2,Road,16,243.82
A11856407,18,M,UK,1,0,0,1600,5,Garage,5,171.47
A5451345,45,F,UK,7,0,4,1200,2,Garage,2,214.31
B44445732,20,M,UK,1,0,4,1200,6,Garage,8,215.71
B74235914,37,M,UK,1,0,0,1200,6,Garage,1,175.03
B14707251,71,M,UK,19,0,3,1200,3,Road,4,246.96
B37986516,28,M,UK,10,0,4,1400,5,Road,1,249.56
B1701613,39,F,UK,12,0,2,1400,4,Garage,3,208.29
A72059351,35,M,UK,1,0,4,1400,6,Garage,1,215.35
B38665990,70,F,UK,42,0,3,1200,4,Garage,10,237.82
B22472645,58,F,UK,16,0,3,1200,4,Road,3,243
A34370103,51,F,UK,33,0,3,1200,3,Garage,1,222.33
A52898003,30,F,UK,6,0,0,1400,3,Road,5,198.41
A87834531,69,F,UK,19,0,3,1200,6,Garage,15,240.77
A59796391,49,F,UK,8,0,2,1400,6,Garage,18,224.28
A62756786,69,M,UK,48,0,0,1200,6,Garage,14,221.38
A4482194,37,F,UK,4,0,4,1200,6,Garage,7,226.92
B9528142,18,M,UK,1,0,2,1400,2,Road,1,195.39
B5854730,38,M,UK,14,0,1,1200,2,Garage,2,192.51
B94279038,34,F,UK,4,0,1,1200,2,Road,9,203.19
B27757540,75,M,UK,31,0,3,1200,6,Garage,6,242.15
A6801950,28,F,UK,3,0,4,1400,3,Garage,18,222.72
A85453997,38,F,UK,4,0,4,1600,6,Garage,2,224.57
A65151526,32,M,UK,6,0,4,1200,3,Garage,6,222.96
A9520643,24,F,UK,2,0,3,1800,4,Garage,7,204.53
B77322175,67,F,UK,29,0,2,1400,6,Garage,4,225.89
A19174576,55,M,UK,8,0,3,1200,4,Road,1,239.43
A6397121,47,M,UK,15,0,0,1400,6,Garage,2,200.18
B46842190,23,M,UK,6,0,2,1400,4,Garage,1,200.92
B67647604,75,F,UK,21,0,1,1800,7,Garage,1,215.12
B28878664,27,M,UK,7,0,2,1600,5,Garage,1,207.08
B94878016,47,F,UK,16,0,3,1200,2,Road,7,235.27
B56323125,76,M,UK,7,8,3,1200,3,Road,10,270.98
B1083704,77,F,UK,21,0,2,1200,6,Garage,11,229.25
A96307866,66,M,UK,25,0,4,1200,2,Garage,1,230.76
A67134326,70,M,UK,36,0,0,1600,3,Garage,14,211.39
A65262724,36,F,UK,15,0,3,1400,2,Garage,1,208.6
B28846963,35,M,UK,9,0,3,1600,3,Drive,4,224.76
B18763498,45,F,UK,27,0,1,1200,2,Garage,2,195.11
A2343307,75,F,UK,20,0,4,1800,7,Garage,12,253.53
B26754888,26,M,UK,3,0,3,1800,7,Garage,18,228.68
B91247164,22,F,UK,3,0,3,1200,5,Garage,3,204.83
A40287334,73,M,UK,39,0,2,1600,3,Garage,2,222.77
B95698044,69,M,UK,29,0,4,1400,3,Road,17,271.28
A35655413,30,M,UK,1,0,0,1200,2,Garage,4,161.1
A62285167,67,F,UK,50,0,1,1200,2,Drive,2,211.23
A31465873,48,M,UK,1,0,3,1400,6,Garage,7,212.68
A37300494,58,M,UK,20,0,0,1400,2,Road,13,218.31
B45823339,79,M,UK,33,0,4,1200,3,Drive,2,248.63
A20822983,60,M,UK,15,0,2,1200,2,Drive,16,225.91
B11580146,57,F,UK,34,0,2,1400,6,Road,15,254.67
A65845253,20,M,UK,3,8,1,1400,5,Garage,4,216.3
A29383741,24,M,UK,6,8,1,1200,3,Garage,1,213.32
B89331551,28,M,UK,11,0,3,1400,5,Garage,7,225.12
A67810059,30,F,UK,9,0,2,1200,2,Garage,2,193.08
B17401561,55,M,UK,16,0,3,1200,3,Garage,3,222.74
B27124859,45,F,UK,17,0,4,1600,5,Garage,2,235.07
A65813411,36,F,UK,12,0,2,1200,2,Road,1,216.04
B48082249,44,F,UK,5,8,3,1400,5,Garage,3,241.9
B51581939,40,M,UK,7,0,3,1400,4,Road,1,236.58
B54666426,37,F,UK,13,0,0,1600,3,Garage,4,186.14
A94781915,28,F,UK,6,8,1,1400,2,Garage,11,213.92
B3337226,45,M,UK,12,4,0,1600,5,Drive,2,217.61
A86924386,27,F,UK,5,0,2,1400,7,Garage,18,217.81
B58096772,23,M,UK,3,0,2,1200,5,Road,1,217.58
B25930226,35,M,UK,13,0,2,1200,4,Road,9,236.1
B40377233,46,M,UK,1,0,1,1200,6,Road,2,207.57
A63986612,44,M,UK,23,0,2,1400,4,Garage,12,225.66
B68752869,62,F,UK,41,8,1,1200,3,Road,7,257.09
A50533390,53,F,UK,32,0,1,1400,6,Garage,3,214
A62533623,65,M,UK,41,4,0,1200,5,Road,5,243.35
B14830119,59,M,UK,27,0,3,1600,5,Garage,1,234.13
A28288358,61,F,UK,34,0,2,1400,3,Garage,12,223.57
B79048177,47,F,UK,30,0,3,1400,4,Road,17,258.32
B94813006,52,F,UK,7,4,0,1200,4,Garage,8,202.84
A46568734,76,F,UK,35,0,1,1400,3,Road,3,228.36
B38931720,78,F,UK,43,0,0,1200,3,Road,1,217.84
B39326481,71,F,UK,19,0,3,1400,3,Garage,1,221.33
A17496132,27,M,UK,10,0,3,2000,8,Road,2,248.12
A94224512,54,F,UK,18,0,2,1400,4,Garage,12,221.34
A7772432,34,M,UK,9,0,3,1200,3,Garage,6,216.69
A61344634,71,M,UK,18,0,1,1200,2,Garage,8,204.32
A80784993,49,M,UK,28,0,3,1200,6,Road,5,257.13
B6229516,44,M,UK,13,4,3,1200,2,Garage,4,228.02
A6960134,55,F,UK,25,0,2,1200,2,Garage,4,207.7
A74781965,22,M,UK,5,0,4,1200,5,Garage,15,232.51
A27152081,39,F,UK,14,8,1,1200,2,Garage,1,214.58
B74652493,28,M,UK,3,0,1,1200,2,Garage,1,176.94
B70561689,48,M,UK,20,0,1,1200,4,Garage,2,206.47
A44089094,66,F,UK,22,0,3,1200,3,Garage,1,221.14
A81546191,46,F,UK,6,0,4,1200,2,Road,5,235.66
A34307239,72,M,UK,49,8,1,1800,5,Garage,12,256.55
A7233350,18,F,UK,1,0,3,1400,4,Drive,2,199.43
B82260821,65,M,UK,19,0,3,1400,3,Road,8,250.22
A48612412,49,M,UK,7,0,3,1200,6,Garage,2,223.64
A77514967,73,F,UK,33,0,2,1400,4,Garage,12,228.6
A52997374,25,F,UK,4,4,4,1400,6,Garage,3,234.69
A79815787,34,F,UK,16,0,3,1600,4,Drive,1,226.56
A77655537,58,F,UK,25,0,2,1400,6,Garage,5,224.35
B62576331,28,M,UK,5,0,3,1400,5,Road,1,234.01
A17476176,18,M,UK,1,4,0,1400,6,Garage,5,186.57
A83114836,43,M,UK,9,4,4,1400,6,Road,16,279.91
A36906125,32,M,UK,13,0,0,1400,4,Garage,1,189.75
B7427921,66,M,UK,7,0,1,1200,6,Garage,1,205.23
A76151315,33,F,UK,14,0,4,1200,6,Garage,3,232.83
A29059574,28,F,UK,1,0,1,1200,6,Garage,14,189.2
A24792847,52,F,UK,11,0,0,1600,6,Garage,1,194.37
A80115399,19,F,UK,1,4,0,1200,6,Road,13,208.63
